time,x,y,y_vel,x_vel,yaw,yawrate,steering_angle
33.94,-86.5473511057222,-46.3075624805196,19.3805064028542,0.227242272958087,390.040524176738,20.646807699576,-8.67625049592578
33.95,-86.4519960636594,-46.1388329555726,19.3788308783202,0.227089120606685,390.246969444146,20.6422325750965,-8.67625049592578
33.96,-86.3560411886589,-45.9704626650115,19.3772231371148,0.226935884291334,390.453369069854,20.637737430207,-8.67625049592578
33.97,-86.2594852514682,-45.8024542195831,19.3757781171968,0.226781914895845,390.659723481619,20.6330120717264,-8.67625049592578
33.98,-86.1623338007976,-45.6348050001982,19.3744913743556,0.226626016449593,390.866027808924,20.6278372614055,-8.67625049592578
33.99,-86.0645805488184,-45.4675201933499,19.3733558480576,0.22646857867257,391.072280128605,20.6225972444619,-8.50595721304972
34,-85.9662342049552,-45.3005956716384,19.3723414507363,0.226310070564018,391.278479664097,20.6173312899205,-8.33566393017365
34.01,-85.8672932183468,-45.1340334343867,19.371578957438,0.227156461306213,391.483742306546,20.4427516962904,-7.70324411755707
34.02,-85.7677696023191,-44.9678263431904,19.3709792178173,0.227395278652558,391.687451717035,20.3037879746986,-7.07082430494095
34.03,-85.6676782258645,-44.8019650632922,19.370770049147,0.230980158942711,391.886591519892,19.5576829371727,-6.40201116977447
34.04,-85.5670429507939,-44.6364345480635,19.3706817438246,0.231986623645645,392.079126645128,18.9704461151323,-5.73319803460755
34.05,-85.4658800690702,-44.4712246266312,19.3709544380364,0.235236487623318,392.262853088854,17.8270410536947,-5.11588488418204
34.06,-85.3642146561623,-44.3063192409738,19.3713573667532,0.234827118511166,392.436472576955,16.9292664963588,-4.49857173375652
34.07,-85.2620634953967,-44.1417078575042,19.3720425028396,0.235698055446276,392.598766768136,15.5891851396504,-3.96159855952635
34.08,-85.1594514419947,-43.977374865324,19.3728263519143,0.232668286725394,392.749207696252,14.539038326317,-3.42462538529597
34.09,-85.0563969352073,-43.8133085291756,19.3738870573545,0.230378033085473,392.887380681306,13.1589923260337,-3.13141880550543
34.1,-84.9529256150605,-43.6494918484814,19.3750994588271,0.224510211063469,393.013367431306,12.0780035434658,-2.8382122257149
34.11,-84.8490491045822,-43.4859170722088,19.3765001282531,0.218188632929913,393.128095437423,10.9274745203804,-2.47496566667684
34.12,-84.7447926801391,-43.3225680385964,19.3780086091876,0.209504548580569,393.232718300721,10.0252063406857,-2.11171910763861
34.13,-84.6401718927272,-43.1594341293583,19.3796896537513,0.201715862428555,393.327284417522,8.94030758366602,-1.86177251503028
34.14,-84.5352147084294,-42.9964970235081,19.3814689308188,0.191954604150711,393.412293250221,8.09161390240346,-1.61182592242195
34.15,-84.4299378164229,-42.8337451855704,19.3834309703939,0.182710780490448,393.488381498804,7.16613435685549,-1.33235267189541
34.16,-84.3243630090143,-42.6711632687918,19.3855314720559,0.172146629287738,393.556284697962,6.44346016167465,-1.05287942136906
34.17,-84.2185104542533,-42.5087370563215,19.3877760993823,0.162766033683661,393.616207655747,5.58534231411232,-0.914172795800653
34.18,-84.1124056629891,-42.3464493396491,19.3901090257213,0.152290067621276,393.668599075119,4.91508834515143,-0.775466170232246
34.19,-84.0060621205685,-42.1842904872014,19.392498768496,0.142264756812188,393.714255209093,4.2468047215058,-0.456166264839512
34.2,-83.8994997239806,-42.0222475959444,19.3949142415637,0.131766586455372,393.754015214838,3.72587213593017,-0.136866359447005
34.21,-83.792740471309,-41.8603055516237,19.3974126008063,0.123286627214234,393.787359607978,2.98224109207483,-0.0684331797235023
34.22,-83.68580959708,-41.6984473868244,19.3999734584181,0.113920033487032,393.814188868831,2.40269084537928,-0
34.23,-83.5787175284527,-41.5366652544498,19.4025645490697,0.104676994274278,393.835468813873,1.88033617069624,-0
34.24,-83.4714813407863,-41.3749483468451,19.4051679504578,0.0952684717443031,393.85216922783,1.4730401348598,-0
34.25,-83.364110320419,-41.2132899844341,19.4077764337816,0.086040822873296,393.865242646355,1.15654071888337,-0
34.26,-83.2566175611226,-41.0516818508768,19.4103859540213,0.0772187723616036,393.875527519147,0.909551453845214,7.59474273076265e-14
34.27,-83.1490125875754,-40.890117228511,19.4129942241012,0.0689466530941225,393.883610013552,0.717197354992506,0.106886501663297
34.28,-83.0413076618736,-40.7285885527002,19.4155997830416,0.0612895792380854,393.890003964947,0.566498422111725,0.213773003326518
34.29,-82.9335144217263,-40.5670876901128,19.418158969441,0.0549669043696521,393.894457444032,0.335124687471684,0.37376628925449
34.3,-82.8256462809139,-40.4056067792116,19.420665986959,0.0488836847984722,393.896872746931,0.154815320454401,0.533759575182348
34.31,-82.7177158574575,-40.2441374374818,19.4231515232151,0.0441644505132369,393.89678717463,-0.155707047920468,0.650492873928037
34.32,-82.6097360533507,-40.0826716528228,19.4256267535762,0.0392419700992406,393.893978076632,-0.39730477247443,0.767226172673727
34.33,-82.5017164537311,-39.9212026924958,19.4280935666722,0.0350759460371743,393.888371084581,-0.709103602067343,0.838639484847586
34.34,-82.3936671090769,-39.759724194053,19.4305549743792,0.0306253596563089,393.880019422893,-0.951332096480429,0.910052797021394
34.35,-82.2855958601425,-39.5982307039679,19.4330090681405,0.0265758127183452,393.869119202686,-1.21534937214043,0.94850611896115
34.36,-82.1775106925139,-39.4367172871713,19.4354575225819,0.0223577595392364,393.85589900352,-1.42067700837048,0.986959440900906
34.37,-82.0694181189667,-39.2751791188386,19.437898541322,0.0184027878737357,393.840631616851,-1.62081783614999,1.01854609820857
34.38,-81.9613246721386,-39.1136127069866,19.4403331545878,0.0144439418934059,393.823622912245,-1.77710282840949,1.05013275551622
34.39,-81.8532364595934,-38.9520130177577,19.4427598014741,0.0108040344500202,393.805027250739,-1.93168444956677,1.08583941160314
34.4,-81.7451589892304,-38.7903776830595,19.4451796599259,0.00724068233598048,393.785095268686,-2.05274842586715,1.12154606769008
34.41,-81.6370984358215,-38.6287014776196,19.4475909591301,0.00406555516024027,393.763871129114,-2.18458626156251,1.15519272438735
34.42,-81.5290596052366,-38.466982264927,19.4499953647292,0.000964959882622907,393.741497748995,-2.28763534476205,1.18883938108463
34.43,-81.4210480170452,-38.3052155510233,19.4524360388747,-0.00177590137731769,393.718015592042,-2.40358311585236,1.22729270302438
34.44,-81.3130678770967,-38.1433982697843,19.4549182197273,-0.00445758731214226,393.693510083777,-2.49388189583189,1.26574602496416
34.45,-81.2051243950913,-37.9815262097249,19.4574091754474,-0.00677254286442864,393.667978854409,-2.60494346964362,1.29733268227181
34.46,-81.097220599239,-37.8195983361581,19.4598996589122,-0.00907525823015831,393.641482769156,-2.69180361774942,1.32891933957945
34.47,-80.9893625057931,-37.6576093476686,19.4623834856655,-0.0110979853173592,393.614021399545,-2.79263190154522,1.32891933957945
34.48,-80.8815512244291,-37.4955603278904,19.46486130216,-0.0131202503338823,393.585695395866,-2.87178171442755,1.32891933957945
34.49,-80.7737913674546,-37.3334467700271,19.4673772301015,-0.0150817425643196,393.556657080368,-2.93316170350475,1.32891933957945
34.5,-80.6660843902296,-37.1712676198304,19.4699346623147,-0.0169415565958619,393.527076249374,-2.9810854783953,1.32891933957945
34.51,-80.5584336085859,-37.0090198441802,19.472502829663,-0.0186739407345842,393.49706492476,-3.01843984831244,1.36393932920317
34.52,-80.4508383281762,-36.8467054418946,19.4750704218382,-0.0202742450414171,393.466731718768,-3.04797392226516,1.39895931882687
34.53,-80.3433046686856,-36.6843186970567,19.4776760614239,-0.0215100658764702,393.435936688919,-3.10838882306115,1.39895931882687
34.54,-80.2358341959252,-36.5218585994891,19.4803242441502,-0.0227430016694176,393.404607806322,-3.15543903822859,1.39895931882687
34.55,-80.1284295833931,-36.3593225516825,19.4829836071878,-0.0239351723643343,393.372856646554,-3.19202076268947,1.39895931882687
34.56,-80.021088867222,-36.1967135251816,19.4856426151102,-0.0250667203989661,393.340791218161,-3.22088825794505,1.39895931882687
34.57,-79.9138184044893,-36.034025096615,19.4882968991708,-0.0261191237619489,393.308461065129,-3.2433288106798,1.39895931882687
34.58,-79.8066141961325,-35.8712625340989,19.4909454289657,-0.0270920137726829,393.275938692005,-3.26116044618407,1.39895931882687
34.59,-79.6994818492565,-35.7084200677293,19.4936322430978,-0.0279781786288234,393.243254164175,-3.27513093411036,1.39895931882687
34.6,-79.5924204354841,-35.5454986031196,19.4963608248448,-0.0287811168861989,393.210445652273,-3.28616829334626,1.39895931882687
34.61,-79.4854320987906,-35.382495963092,19.4991005147641,-0.0295030926016501,393.177537481325,-3.29491828942009,1.39895931882687
34.62,-79.3785149918453,-35.2194146238832,19.5018399095219,-0.0301519039000433,393.14455267817,-3.30196005102924,1.39895931882687
34.63,-79.2716741849844,-35.0562494989779,19.5045748544341,-0.0307291047940724,393.111502802547,-3.30759442589413,1.39895931882687
34.64,-79.1649051058576,-34.8930060739327,19.5073042088325,-0.0312452940160739,393.078403898081,-3.31220360052362,1.39895931882687
34.65,-79.058215855971,-34.7296760140209,19.5100268257785,-0.0317007149631488,393.045261288183,-3.3159348775772,1.39895931882687
34.66,-78.9515969616757,-34.5662700012002,19.5127434178639,-0.0321082720746144,393.012087256333,-3.31906223708718,1.39895931882687
34.67,-78.8450611624392,-34.4027747007141,19.5154529876172,-0.0324653499277227,392.978882371692,-3.32162445246096,1.39895931882687
34.68,-78.7385955588169,-34.239204335534,19.5181566522686,-0.0327848729429903,392.945656057671,-3.3238178007956,1.39895931882687
34.69,-78.6322124296803,-34.07554611269,19.52085349012,-0.0330649755868206,392.912408171694,-3.32566129256741,1.39895931882687
34.7,-78.5259049771496,-33.9118076235672,19.5235441240979,-0.0333135504453601,392.879143693616,-3.3272568538036,1.39895931882687
34.71,-78.4196792696313,-33.7479827597556,19.5262281419733,-0.0335322277434582,392.845863757459,-3.32864008486392,1.39895931882687
34.72,-78.3135286057633,-33.5840788864435,19.5289061406876,-0.0337268425375843,392.812571435926,-3.32986829696726,1.39895931882687
34.73,-78.2074618781946,-33.4200869444938,19.5315774808619,-0.0338979254453136,392.779266866487,-3.33095812521676,1.39895931882687
34.74,-78.1014692332341,-33.2560175393135,19.5342429941159,-0.0340509855323425,392.745952672192,-3.3319511236927,1.39895931882687
34.75,-77.995560021735,-33.0918611229407,19.5369019965565,-0.0341859291864607,392.712628500489,-3.33285314170457,1.39895931882687
34.76,-77.8897291379297,-32.9276232981337,19.5395549329053,-0.0343063127485728,392.679295859894,-3.33368819760464,1.39895931882687
34.77,-77.7839804645572,-32.7633002724097,19.5422015477197,-0.0344133292001614,392.645954969951,-3.33446579174324,1.39895931882687
34.78,-77.6783103171778,-32.5988960981555,19.5448421674177,-0.034509255894088,392.612606724433,-3.3351988054806,1.39895931882687
34.79,-77.5727249647502,-32.4344045440706,19.5474763510059,-0.0345947902247392,392.579250998738,-3.33589245054376,1.39895931882687
34.8,-77.4672144681782,-32.269836051745,19.5501048875971,-0.0346723047632214,392.545888988891,-3.33655729856946,1.39895931882687
34.81,-77.3617918942485,-32.1051774287931,19.5527268341632,-0.0347416341131436,392.512519921393,-3.33719425356623,1.39895931882687
34.82,-77.2564430799901,-31.9404434002482,19.5553432762195,-0.0348050459972846,392.479145171528,-3.33781188323742,1.39895931882687
34.83,-77.1511863662956,-31.7756154466174,19.5579523841098,-0.0348618039083904,392.445763550503,-3.33840926837519,1.39895931882687
34.84,-77.0460097949851,-31.6107060018814,19.5605556242455,-0.0349138781593883,392.412376150044,-3.3389922387015,1.39895931882687
34.85,-76.9409134229409,-31.4457152034384,19.5631533808438,-0.0349619439887509,392.378983104712,-3.33956268201786,1.39895931882687
34.86,-76.8358918566435,-31.280648684403,19.565745707447,-0.0350065843010086,392.34558489462,-3.34012327259202,1.39895931882687
34.87,-76.7309583770115,-31.1154932093723,19.5683316125668,-0.0350476819736511,392.312180716536,-3.34067384653268,1.39895931882687
34.88,-76.6261014900738,-30.9502605829962,19.5709119595054,-0.0350861373292481,392.278771444041,-3.34121699823775,1.39895931882687
34.89,-76.5213343296957,-30.7849377870788,19.5734858235676,-0.0351218958974375,392.245356291597,-3.3417526261674,1.39895931882687
34.9,-76.4166403450779,-30.6195416320207,19.5760544218038,-0.0351557535496845,392.211936410086,-3.34228294355775,1.39895931882687
34.91,-76.312034321956,-30.4540574830021,19.5786167131346,-0.035187597941247,392.178510905851,-3.34280759685402,1.39895931882687
34.92,-76.2075094241981,-30.288492381908,19.5811732124786,-0.0352178479163037,392.145080276548,-3.34332771712842,1.39895931882687
34.93,-76.1030704418359,-30.12284175152,19.583723601545,-0.0352466333519348,392.111644273268,-3.34384359181763,1.39895931882687
34.94,-75.9987096983101,-29.9571134083311,19.5862684471863,-0.0352742541910782,392.078203418295,-3.34435601656367,1.39895931882674
34.95,-75.8944344251359,-29.7913001304804,19.5888521874376,-0.0353006430057283,392.04475739745,-3.34483529066152,1.22042603839222
34.96,-75.790241634294,-29.6254043033816,19.5914785032109,-0.0353258687795179,392.011306879361,-3.34526601993289,1.0418927579577
34.97,-75.6861255691402,-29.4594289627119,19.5941276578492,-0.0364815605490972,391.978855713019,-3.15483895519769,0.780272835474808
34.98,-75.5820797966325,-29.2933784728368,19.5967772377666,-0.0369462187016545,391.948073354996,-3.00736150528424,0.518652912991729
34.99,-75.4780964698871,-29.1272573524322,19.5994342505507,-0.0385909233487967,391.920068038042,-2.61348460435349,0.259326456495865
35,-75.3741668082594,-28.9610715011042,19.6020872949366,-0.0389066805242351,391.895518032433,-2.30830087677476,-0
35.01,-75.2702825936122,-28.7948257932431,19.604741249691,-0.0399664848984251,391.875124698638,-1.79449564964078,-0
35.02,-75.1664347930861,-28.6285261540586,19.6073923097409,-0.0394384330363806,391.859251462122,-1.39646463540211,-0
35.03,-75.0626230452271,-28.4621725144658,19.610084922437,-0.037863201675174,391.846899249558,-1.08832526383244,-0
35.04,-74.9588449567791,-28.2957659827585,19.6128220502525,-0.0356430911999688,391.83725941327,-0.849185037195331,-7.64353331749503e-14
35.05,-74.8550977971327,-28.1293075351094,19.6156175519175,-0.0330594692990046,391.829739302422,-0.66377178650798,-0.107573168126507
35.06,-74.7513777230102,-27.9627991583762,19.618462879864,-0.0303154184984891,391.823849864217,-0.519517509395539,-0.215146336252937
35.07,-74.6476775517871,-27.7962445033263,19.6213238506052,-0.0282312532691452,391.819852858168,-0.29237019740517,-0.504919583727531
35.08,-74.5439900951118,-27.6296486065725,19.6241868718619,-0.0258015729538084,391.817843374943,-0.11562573321382,-0.794692831202377
35.09,-74.440301959906,-27.4630189738424,19.6270880668871,-0.0250525954119933,391.819041908004,0.331844759888527,-1.15107272560821
35.1,-74.3366006845682,-27.296363371776,19.6300344147133,-0.0231571645019084,391.824157685786,0.679375684705317,-1.50745262001404
35.11,-74.232870669853,-27.1296906376239,19.632978491241,-0.0228044674600621,391.834376724022,1.32996039622617,-1.92494582964568
35.12,-74.1290982163924,-26.9630099636976,19.6359268079934,-0.0206836461658343,391.850287935029,1.83527242975356,-2.34243903927755
35.13,-74.0252650391802,-26.7963321772548,19.6388857587974,-0.0200810437720367,391.873026950091,2.673445721361,-2.66173894467006
35.14,-73.9213544631133,-26.6296675601454,19.641893679948,-0.0172089751867439,391.90314206153,3.32360112950746,-2.98103885006256
35.15,-73.8173505043449,-26.4630254447344,19.6449257652438,-0.0149206794909949,391.940826482448,4.16822629695119,-3.28248542741183
35.16,-73.7132394163736,-26.2964145165226,19.6480101865519,-0.010589030090518,391.985900760115,4.82498736686423,-3.58393200476089
35.17,-73.609002641308,-26.129845602874,19.6510667615655,-0.00690481586085075,392.038522790589,5.65500228869775,-4.04949186681722
35.18,-73.504626711467,-25.9633281538299,19.6541247837302,-0.001408923993651,392.098407977514,6.3009578554679,-4.51505172887356
35.19,-73.400085782306,-25.7968782007475,19.6571401292234,0.00221318116363716,392.166635049561,7.2971717502194,-5.04996490371429
35.2,-73.2953592677767,-25.6305091656432,19.6601993112558,0.00813165043257946,392.243627546658,8.07174391757204,-5.58487807855464
35.21,-73.1904191737936,-25.4642390231972,19.6631484565238,0.0120637793959414,392.330467398488,9.23907507618529,-6.35531785027619
35.22,-73.0852430812175,-25.2980833228958,19.6660981822152,0.0187281977535818,392.427568148191,10.1481738816149,-7.12575762199774
35.23,-72.9797936787656,-25.1320671191048,19.6688235651299,0.022251509038594,392.536975028626,11.6625893424674,-7.65655079805921
35.24,-72.8740407984823,-24.9662118006088,19.671548109109,0.0295413712970731,392.659728485828,12.8437281572379,-8.1873439741203
35.25,-72.7679546933791,-24.8005377549599,19.674124646876,0.0359046080899723,392.795870015309,14.3140364798573,-8.48535721915342
35.26,-72.6615121206119,-24.6350616219795,19.6767340255829,0.0455287696933434,392.944961180861,15.4631683486514,-8.78337046418661
35.27,-72.5546862819216,-24.469801790782,19.679218408879,0.0552816521911769,393.10592026336,16.6658246202924,-8.90491042817473
35.28,-72.4474626298034,-24.3047702856505,19.6816705724142,0.0670978519532195,393.277438716527,17.6086110673404,-9.02645039216285
35.29,-72.3398163001047,-24.1399847610933,19.6840245711191,0.0792567448047228,393.45802529761,18.4700000071093,-9.10747703482165
35.3,-72.2317335822705,-23.9754567972404,19.6863201209498,0.0922254122410227,393.646233585197,19.1456241047404,-9.18850367748039
35.31,-72.1231930184229,-23.8112027291704,19.6885165405968,0.104886010333517,393.840901061755,19.7582775388052,-9.25854365672781
35.32,-72.0141842763229,-23.6472324278304,19.6906456097006,0.117605636859391,394.040975571281,20.2408308884827,-9.32858363597522
35.33,-71.904683635352,-23.4835641228813,19.6926750889419,0.129587463299519,394.245743290946,20.691644667882,-9.32858363597522
35.34,-71.7946828576641,-23.3202067102723,19.6946370484498,0.141275924315666,394.454500385594,21.0478305192285,-9.32858363597522
35.35,-71.68416135397,-23.1571766475265,19.6965307008052,0.152439215476013,394.666458693375,21.3288493033643,-9.37459028901029
35.36,-71.5731198495907,-22.9944771067472,19.6983598314044,0.162952755069792,394.880892426686,21.5524117119349,-9.42059694204535
35.37,-71.4615305951963,-22.8321297538726,19.7001055232897,0.172447612188151,395.097592277956,21.7760238904195,-9.42059694204535
35.38,-71.3493964054263,-22.6701367086858,19.7017954363428,0.181353587168916,395.316268021896,21.9543793742028,-9.42059694204535
35.39,-71.2367001811414,-22.508512599424,19.7034757473843,0.189612860610314,395.536549811764,22.0962168678692,-9.42059694204535
35.4,-71.1234372523738,-22.3472636605937,19.7051544885453,0.197211269658924,395.758098720989,22.2094573196846,-9.42059694204535
35.41,-71.0095891681841,-22.1864057025394,19.7068037289775,0.204143780774881,395.980677591372,22.2999633950132,-9.42059694204535
35.42,-70.8951796413691,-22.0259264122712,19.7084177322547,0.210466000799247,396.204045184817,22.3734107701715,-9.42059694204535
35.43,-70.780163118493,-21.8658604730494,19.7099934986486,0.216168689807441,396.428094879043,22.4324013353018,-9.42059694204535
35.44,-70.6645757826686,-21.7061869714483,19.7115354864175,0.221330681060646,396.652660173432,22.4806933719724,-9.42059694204537
35.45,-70.5483785122736,-21.5469367292864,19.7130443456834,0.225960743702779,396.877672429176,22.5199147841347,-9.44257026886808
35.46,-70.4315904803897,-21.3881003153719,19.714524084996,0.230120632791161,397.10303601222,22.5521807270954,-9.46454359569079
35.47,-70.3141845806327,-21.2297008849503,19.7159615648783,0.233707047365193,397.32881603179,22.6004372123458,-9.46454359569079
35.48,-70.1961853800966,-21.0717250592353,19.7173803711966,0.236985024868474,397.555021473147,22.6398266241151,-9.46454359569079
35.49,-70.0775770211197,-20.9141876298171,19.7188216561092,0.239960072806961,397.781585344491,22.6716727197821,-9.46454359569079
35.5,-69.958361329217,-20.7570905955345,19.7202914652563,0.242651361125255,398.0084350801,22.6974386001236,-9.46454359569079
35.51,-69.8385259003305,-20.6004466130194,19.7217602713308,0.245074274907154,398.235521200551,22.7184914120733,-9.46454359569079
35.52,-69.7180969908876,-20.4442401482618,19.7232186722197,0.247260673649674,398.462793868925,22.7360130178272,-9.46454359569079
35.53,-69.59703575538,-20.2885038904108,19.7246632857745,0.24921694077632,398.690231621124,22.7505479499331,-9.46454359569079
35.54,-69.4753859596629,-20.133209091641,19.726094800338,0.250978513018102,398.917798064366,22.7628561859013,-9.46454359569079
35.55,-69.3531011931248,-19.9783946840291,19.7275128244582,0.252549946841998,399.145481787972,22.7732273483209,-9.46454359569079
35.56,-69.2302271209919,-19.8240299548467,19.7289191369207,0.253962175457758,399.373258180408,22.7821432096283,-9.46454359569079
35.57,-69.1067039781578,-19.6701649635544,19.7303135132798,0.255217422007979,399.601121740803,22.7897661273767,-9.46454359569079
35.58,-68.9826229543282,-19.5167331883174,19.7316983019966,0.256351700187038,399.829050249383,22.7964821897599,-9.46454359569079
35.59,-68.8578863264995,-19.3638144238203,19.7330728140936,0.257357057830356,400.057046446506,22.802306757259,-9.46454359569079
35.6,-68.732578673665,-19.2113465890194,19.7344388810983,0.258263155970861,400.285094028711,22.8075060632659,-9.46454359569079
35.61,-68.6066405261115,-19.0593804199934,19.735796368941,0.259070121430415,400.513192754413,22.812124215358,-9.46454359569079
35.62,-68.4801018774082,-18.9078968575786,19.737146064326,0.259794965499907,400.741334393877,22.8163009474982,-9.46454359569079
35.63,-68.3529493487584,-18.756909451286,19.738533479504,0.260441547316168,400.969516214183,22.8198701641732,-9.46454359569079
35.64,-68.2252004757887,-18.6064079100814,19.7399623042213,0.261020911429824,401.197729813883,22.8228220256051,-9.46454359569079
35.65,-68.096833143135,-18.4564140910551,19.7414027319821,0.261538501862772,401.42597198574,22.8254899801634,-9.46454359569079
35.66,-67.9678843690319,-18.3069013849488,19.7428434132642,0.262004787462359,401.65423921604,22.828027851001,-9.46454359569079
35.67,-67.8383186262372,-18.1579033439178,19.7442804456267,0.262423119507511,401.882532046134,22.8304815097963,-9.46454359569079
35.68,-67.7081646297155,-18.0094000966585,19.7457127091817,0.262801288319439,402.11084865611,22.8328756625564,-9.46454359569079
35.69,-67.577403709394,-17.8614115372003,19.747139706694,0.263142971745091,402.339189306786,22.8352173739203,-9.46454359569079
35.7,-67.4460541787596,-17.7139262636921,19.7485615711201,0.263453520730677,402.567552854591,22.8375130558879,-9.46454359569079
35.71,-67.3140923582708,-17.5669689519556,19.7499781937093,0.263735661502727,402.795939819088,22.8397645204132,-9.46454359569079
35.72,-67.1815668882765,-17.4205017145695,19.7513900894189,0.263994841853583,403.02434800841,22.8419781550987,-9.46454359569079
35.73,-67.0484263280374,-17.2745733307547,19.7527969910482,0.264231611322782,403.25277905684,22.844153118036,-9.46454359569079
35.74,-66.9147170165881,-17.1291473910392,19.7541993659011,0.264450195174984,403.481230957075,22.846295090515,-9.46454359569079
35.75,-66.7803808757268,-16.9842799056649,19.7555968555981,0.26465118006884,403.709705551918,22.8484035556714,-9.46454359569079
35.76,-66.6455194658152,-16.83988401084,19.756990323745,0.264839100263135,403.938198963782,22.8504859664769,-9.46454359569079
35.77,-66.5100391660311,-16.6960482798715,19.7583791414103,0.265013423068311,404.16671432527,22.8525399943145,-9.46454359569079
35.78,-66.3739897716552,-16.5527321864767,19.7597637347084,0.265176852703245,404.395249675561,22.8545701758588,-9.46454359569079
35.79,-66.237345027889,-16.4099637919358,19.7611439901329,0.265330005402696,404.623805781053,22.8565772135643,-9.46454359569079
35.8,-66.1001435765478,-16.2677118471863,19.7625202330489,0.265474745255636,404.852381148736,22.858564332123,-9.46454359569079
35.81,-65.9623205501983,-16.1260414118426,19.7638920343777,0.265611200985723,405.080977880757,22.8605310999174,-9.46454359569079
35.82,-65.8239970898322,-15.9848429613311,19.765260286123,0.265741799682525,405.309591716569,22.8624827122392,-9.46454359569079
35.83,-65.6850392746886,-15.8442473226328,19.7666240945741,0.265865681219138,405.5382271343,22.8644163892503,-9.46454359569079
35.84,-65.5455665868556,-15.7041449841798,19.7679843335826,0.265984736147404,405.76687999016,22.8663365383908,-9.46454359569079
35.85,-65.4054989629596,-15.5646166372808,19.769385041459,0.266097959490138,405.995552267036,22.8680278937812,-9.46454359569079
35.86,-65.264867028504,-15.4256367915939,19.7708307390536,0.266205340916414,406.22423946687,22.8693912965644,-9.46454359569079
35.87,-65.1236617991684,-15.287218335533,19.7722903962878,0.26630753669863,406.452940253405,22.8707282360018,-9.46454359569079
35.88,-64.9819145987588,-15.1493346855373,19.7737524826612,0.266405722115003,406.681654260536,22.8721373765789,-9.46454359569079
35.89,-64.8395949334529,-15.0120204079701,19.7752130268464,0.266500569050003,406.910383177202,22.8736423187004,-9.46454359569079
35.9,-64.696725210442,-14.8752576813651,19.7766704860914,0.266592914739205,407.139127384722,22.8752327315611,-9.46454359569079
35.91,-64.5532945018737,-14.7390620191777,19.7781242307969,0.266683282047951,407.367888050913,22.8768961294346,-9.46454359569079
35.92,-64.409316083523,-14.6034244957672,19.779574145569,0.266772155607571,407.596665490856,22.8786168172317,-9.46454359569079
35.93,-64.2647512514693,-14.4683896782123,19.7810198912324,0.266859813261256,407.825461537608,22.8803851213168,-9.46454359569079
35.94,-64.1197046952307,-14.3338537421993,19.7824621763018,0.266946687749574,408.054273260072,22.8821841305104,-9.46454359569079
35.95,-63.9740598175657,-14.199942379564,19.7839001349529,0.267032797948046,408.283104856472,22.884012568594,-9.46454359569079
35.96,-63.8279087062373,-14.0665638887765,19.7853344364922,0.267118406913829,408.511953562764,22.8858596511506,-9.46454359569079
35.97,-63.6811968520332,-13.933780244169,19.7867646836302,0.267203572521118,408.740821468763,22.8877222647591,-9.46454359569079
35.98,-63.533946105805,-13.8015734149161,19.7881910153737,0.267288484589093,408.969708048798,22.8895953640121,-9.46454359569079
35.99,-63.3861357796195,-13.6699700362754,19.7896132968207,0.267373036648249,409.198614179289,22.8914762702855,-9.46454359569079
36,-63.237834728772,-13.5389003330574,19.791032013291,0.267457403042298,409.427537589016,22.8933615259909,-9.46454359569079
36.01,-63.0889782406909,-13.4084391284767,19.7924466878453,0.267541513955447,409.65648066754,22.8952498615525,-9.46454359569079
36.02,-62.9395927121078,-13.2785626616079,19.7938575048133,0.267625471100464,409.885442590363,22.8971392933962,-9.46454359569079
36.03,-62.7896778009992,-13.1492759638092,19.7952644605787,0.267709253607989,410.114423453589,22.8990285816787,-9.46454359569079
36.04,-62.6392384194504,-13.0205783426145,19.796667578691,0.267792870223273,410.343423157316,22.9009167521381,-9.46454359569079
36.05,-62.4882730424349,-12.8924763580837,19.7980668423798,0.267876326332761,410.572441824604,22.9028029658697,-9.46454359569079
36.06,-62.336790267036,-12.7649650741475,19.7994623047672,0.267959630370665,410.801479206088,22.9046866356556,-9.46454359569079
36.07,-62.1847812468814,-12.6380595499783,19.8008538973364,0.268042778860281,411.030535678947,22.9065671632537,-9.46454359569079
36.08,-62.0322668708099,-12.5117404538485,19.8022417649417,0.268125762575828,411.259610535614,22.9084443069718,-9.46454359569079
36.09,-61.8792225025021,-12.3860414545073,19.803625716351,0.268208570952209,411.488704723526,22.910317563254,-9.46454359569079
36.1,-61.725687027865,-12.2609219583557,19.8050060240382,0.268291270310906,411.717816871098,22.9121869608523,-9.46454359569079
36.11,-61.571601355578,-12.1364571531278,19.8063822624434,0.268373811628875,411.946949188663,22.914051696791,-9.46454359569079
36.12,-61.4170697565592,-12.0125269765855,19.8077551871385,0.268456173437301,412.176097889114,22.9159126350669,-9.46454359569079
36.13,-61.2619837833599,-11.8892669183945,19.8091239827224,0.268538327825263,412.405267004664,22.9177686633671,-9.46454359569079
36.14,-61.106433863133,-11.7665724235615,19.8104893170747,0.268620302617517,412.634453245917,22.9196204684516,-9.46454359569079
36.15,-60.9503433529157,-11.644542325355,19.8118505967837,0.268702055782988,412.863659488226,22.9214673244644,-9.46454359569079
36.16,-60.7937986227889,-11.5230753550178,19.8132084714726,0.268783681605459,413.09288257703,22.9233098290192,-9.46454359569079
36.17,-60.6367290327517,-11.4022640178786,19.814562402161,0.268865070424852,413.322125173318,22.9251473290817,-9.46454359569079
